order_date,ship_date,category,subcategory,sales_amount,quantity,discount,customer_region,is_returned
2022-10-03,2022-10-09,Home,Lighting,1628.36,49,0.2276,West,0
2021-12-01,2021-12-04,Clothing,Shirt,3897.00,35,0.3778,South,0
2023-06-07,2023-06-15,Toys,Dolls,1033.68,15,0.1146,East,0
2020-08-05,2020-08-11,Clothing,Shoes,326.56,84,0.4565,West,0
2024-06-21,2024-07-01,Electronics,Tablet,4450.74,35,0.4375,West,0
2025-04-12,2025-04-21,Home,Bedding,4268.80,39,0.3477,West,0
2023-02-17,2023-02-19,Toys,Action Figures,3608.61,89,0.0044,North,0
2021-09-28,2021-10-05,Electronics,Tablet,3597.88,86,0.4813,West,0
2022-08-26,2022-08-31,Home,Bedding,4115.27,34,0.0616,East,0
2021-12-14,2021-12-21,Home,Kitchen,340.88,40,0.4735,International,0
2021-07-13,,Toys,Building Blocks,4386.40,28,0.3231,South,0
2025-10-02,2025-10-05,Toys,Puzzles,1219.69,65,0.0976,South,0
2021-07-18,2021-07-24,Electronics,Headphones,2424.28,34,0.0448,South,0
2023-06-19,2023-06-28,Sports,Team Sports,362.86,81,0.2851,South,0
2025-03-18,2025-03-26,Books,Fiction,857.98,38,0.2947,East,1
2020-08-04,2020-08-11,Books,Non-Fiction,4745.06,84,0.4243,East,0
2020-08-05,2020-08-06,Electronics,Laptop,3367.34,32,0.3750,East,0
2022-08-14,2022-08-23,Books,Fiction,3816.84,38,0.2589,West,0
2020-05-23,2020-05-26,Clothing,Shirt,1812.97,72,0.1288,North,0
2023-07-17,2023-07-25,Toys,Action Figures,4474.23,70,0.3333,North,0
2024-08-04,2024-08-06,Sports,Outdoor,3202.36,23,0.2982,East,0
2020-10-02,2020-10-11,Electronics,Headphones,3518.99,41,0.2849,West,0
2023-07-31,2023-08-03,Electronics,Tablet,1986.60,91,0.0058,South,0
2022-02-26,2022-03-04,Sports,Fitness,4409.46,55,0.4252,East,0
2024-02-11,2024-02-19,Clothing,Dress,4857.76,41,0.0225,East,0
2024-11-24,2024-12-04,Home,Lighting,1008.53,22,0.4916,West,0
2020-11-23,2020-11-27,Toys,Board Games,1635.95,49,0.0959,North,0
2025-12-19,2025-12-24,Home,Furniture,4798.51,5,0.0200,East,0
2025-03-04,2025-03-12,Home,Bedding,3425.29,46,0.0036,North,0
2022-05-04,2022-05-09,Books,Fiction,849.07,100,0.4992,International,0
2020-07-16,2020-07-22,Home,Lighting,297.67,71,0.2539,South,0
2022-02-25,2022-03-02,Home,Furniture,4360.51,35,0.4204,East,0
2024-04-06,2024-04-12,Clothing,Jacket,101.43,74,0.3529,South,0
2022-11-06,2022-11-16,Books,Fiction,775.97,57,0.2039,East,1
2025-08-26,2025-08-27,Home,Lighting,2731.53,66,0.4514,East,0
2022-09-13,2022-09-14,Clothing,Shirt,2832.57,98,0.4873,East,0
2022-08-12,2022-08-21,Books,Fiction,3805.20,98,0.4291,West,0
2020-05-18,2020-05-26,Toys,Dolls,3914.05,70,0.2876,North,0
2020-07-26,2020-08-04,Clothing,Shoes,1744.27,38,0.0374,South,1
2023-03-30,2023-03-31,Toys,Puzzles,1136.00,99,0.2797,South,0
2024-10-25,2024-10-28,Books,Textbook,2985.73,47,0.3516,North,0
2022-07-18,2022-07-25,Electronics,Tablet,74.69,56,0.0534,West,0
2024-01-20,2024-01-25,Home,Kitchen,4058.44,8,0.2405,West,0
2024-02-14,2024-02-15,Clothing,Pants,3067.45,16,0.4988,West,0
2024-11-26,2024-11-30,Electronics,Headphones,3398.81,87,0.3232,East,0
2020-06-08,2020-06-14,Books,Non-Fiction,4162.62,54,0.4860,South,0
2023-07-06,2023-07-09,Home,Lighting,1710.04,86,0.4518,West,0
2020-10-21,2020-10-25,Home,Kitchen,2730.68,66,0.0550,West,0
2023-03-31,2023-04-04,Toys,Action Figures,866.00,72,0.2423,East,0
2024-07-16,2024-07-25,Toys,Building Blocks,3097.08,7,0.2731,International,0
2021-05-28,2021-05-31,Home,Furniture,3897.46,27,0.3960,South,0
2022-01-26,2022-02-04,Books,Non-Fiction,673.77,25,0.0659,East,0
2023-12-08,2023-12-18,Clothing,Shirt,3257.30,45,0.1356,East,0
2022-10-16,2022-10-25,Books,Fiction,2372.94,90,0.3734,South,0
2022-04-29,2022-05-01,Clothing,Jacket,4217.68,74,0.3257,East,0
2023-08-17,2023-08-20,Electronics,Laptop,4240.33,26,0.1156,South,0
2020-11-05,2020-11-14,Toys,Action Figures,61.94,80,0.3769,South,0
2023-08-03,2023-08-04,Toys,Building Blocks,795.25,87,0.0230,South,0
2024-09-07,2024-09-09,Home,Bedding,584.65,2,0.4187,East,0
2023-01-18,2023-01-23,Books,Non-Fiction,1908.77,21,0.0221,East,0
2024-02-09,2024-02-13,Sports,Outdoor,3081.16,12,0.0552,North,0
2025-07-07,2025-07-17,Clothing,Pants,1625.99,21,0.1736,East,0
2024-06-07,2024-06-12,Sports,Fitness,2328.32,65,0.1241,North,0
2023-01-04,2023-01-07,Electronics,Headphones,508.49,9,0.0376,South,0
2024-11-11,2024-11-13,Home,Kitchen,1616.51,12,0.2089,West,0
2020-06-08,2020-06-09,Sports,Team Sports,2148.63,37,0.2164,West,1
2025-11-07,2025-11-10,Toys,Dolls,2672.19,49,0.3908,West,0
2024-05-26,2024-06-04,Toys,Board Games,1386.32,29,0.0407,International,0
2022-10-14,2022-10-18,Clothing,Shirt,25.82,50,0.1851,North,0
2021-06-06,2021-06-09,Home,Bedding,3376.37,17,0.4986,South,0
2022-04-13,2022-04-20,Electronics,Camera,3275.49,63,0.1701,North,0
2021-07-11,2021-07-12,Electronics,Camera,4334.99,61,0.1950,South,0
2020-04-29,2020-05-08,Electronics,Headphones,3255.97,8,0.0485,East,0
2025-08-21,2025-08-22,Sports,Team Sports,1917.26,67,0.4885,West,0
2020-07-31,2020-08-04,Books,Fiction,4040.63,8,0.2641,North,0
2025-12-22,2025-12-24,Clothing,Shoes,219.35,23,0.3290,North,0
2020-02-24,2020-03-02,Sports,Team Sports,1795.43,61,0.2105,South,0
2025-04-01,2025-04-06,Clothing,Dress,1464.98,93,0.1464,International,0
2020-05-11,2020-05-14,Home,Bedding,2098.69,45,0.0052,East,0
2021-07-18,2021-07-26,Home,Lighting,342.65,17,0.2895,West,0
2023-12-07,2023-12-17,Sports,Water Sports,3516.32,18,0.4976,North,0
2025-05-09,2025-05-18,Home,Bedding,3421.88,69,0.2730,East,0
2020-09-05,2020-09-10,Sports,Water Sports,1837.85,3,0.1042,South,0
2023-06-29,2023-07-06,Toys,Building Blocks,691.46,54,0.2963,West,0
2023-12-14,2023-12-22,Sports,Fitness,4463.50,42,0.1231,South,0
2020-03-28,2020-04-06,Toys,Building Blocks,2918.95,38,0.0158,South,0
2023-08-10,2023-08-11,Toys,Board Games,3569.44,48,0.1103,South,0
2024-11-28,2024-12-08,Toys,Board Games,2367.26,58,0.2402,East,0
2022-04-15,2022-04-21,Electronics,Laptop,4513.73,59,0.4997,East,0
2023-10-31,2023-11-02,Books,Non-Fiction,957.18,9,0.2241,West,0
2020-11-11,2020-11-21,Sports,Outdoor,1618.81,34,0.4898,South,0
2022-12-28,2023-01-06,Sports,Team Sports,4173.97,48,0.4019,South,0
2021-02-11,2021-02-20,Home,Kitchen,378.42,25,0.0188,South,0
2021-08-05,2021-08-13,Toys,Dolls,2170.31,18,0.0953,North,0
2025-09-07,2025-09-08,Home,Furniture,3063.82,35,0.0303,West,0
2023-05-01,2023-05-08,Clothing,Jacket,1010.25,38,0.4878,North,0
2023-02-09,2023-02-13,Books,Non-Fiction,62.93,33,0.0531,East,0
2023-05-31,2023-06-01,Home,Furniture,1834.70,79,0.3555,West,0
2021-03-07,2021-03-14,Toys,Action Figures,,60,0.0312,International,0
2020-07-22,2020-07-27,Toys,Building Blocks,4613.72,54,0.1875,South,0
2022-10-27,2022-11-05,Home,Lighting,-67.00,50,0.0849,West,0
2021-07-24,2021-07-31,Clothing,Shoes,1471.31,58,0.0634,East,0
2024-09-14,2024-09-24,Toys,Dolls,1879.77,58,0.3148,North,0
2023-04-19,,Sports,Water Sports,1326.54,67,0.4653,North,0
2024-07-23,2024-07-24,Toys,Puzzles,4319.23,33,0.2732,International,0
2021-03-24,2021-04-01,Books,Textbook,1727.55,29,0.4257,South,0
2024-12-02,2024-12-08,Books,Non-Fiction,1042.32,42,0.2467,East,0
2022-11-02,2022-11-05,Books,Comics,281.27,78,0.1544,North,0
2024-11-11,2024-11-14,Home,Furniture,2044.26,18,0.4978,East,0
2020-08-20,2020-08-27,Electronics,Tablet,1760.93,42,0.3448,East,1
2022-03-19,2022-03-24,Electronics,Phone,2528.31,999,0.0430,East,0
2021-09-04,,Electronics,Camera,3114.98,61,0.4430,South,0
2025-02-04,2025-02-14,Books,Textbook,239.27,59,0.3637,North,0
2021-04-13,2021-04-21,Toys,Board Games,484.63,5,0.0177,North,0
2022-12-20,2022-12-26,Books,Non-Fiction,2207.77,56,0.1191,South,0
2020-07-27,2020-07-29,Sports,Team Sports,811.47,75,0.1494,East,0
2021-10-29,2021-10-31,Books,Comics,2536.64,27,0.4423,International,0
2022-08-29,2022-08-31,Books,Textbook,4417.11,67,0.4040,West,0
2022-02-15,2022-02-20,Clothing,Dress,4078.93,9,0.2270,East,1
2025-12-23,2025-12-30,Home,Furniture,684.83,21,,South,0
2023-07-08,2023-07-15,Home,Lighting,482.01,30,0.4231,South,0
2020-07-21,2020-07-29,Home,Lighting,3742.70,75,0.2391,South,0
2023-10-18,2023-10-22,Home,Furniture,603.70,86,0.1099,South,0
2024-05-02,2024-05-08,Home,Lighting,1865.22,5,0.1262,West,0
2024-10-31,2024-11-08,Clothing,Jacket,1527.48,89,0.2299,North,0
2021-06-19,2021-06-25,Toys,Building Blocks,1299.13,16,0.2760,South,1
2024-04-30,2024-05-05,Books,Fiction,3222.70,100,0.3300,West,0
2022-01-16,2022-01-24,Sports,Water Sports,442.18,1,0.3038,North,1
2020-03-28,2020-04-04,Home,Kitchen,1715.40,51,0.4786,South,0
2021-03-23,2021-03-29,Books,Non-Fiction,1788.58,55,0.4304,West,0
2020-01-21,2020-01-31,Electronics,Laptop,397.47,84,0.3961,East,0
2023-09-07,2023-09-12,Books,Fiction,2273.77,25,0.1032,South,0
2020-03-27,2020-04-05,Toys,Puzzles,4486.07,91,0.4165,South,0
2023-02-27,2023-02-28,Home,Kitchen,2818.26,4,0.4804,North,0
2025-12-01,2025-12-09,Electronics,Tablet,673.65,0,0.0428,West,0
2021-05-29,,Books,Non-Fiction,1005.89,97,0.0884,South,1
2025-01-17,2025-01-22,Clothing,Pants,2285.70,40,0.1847,North,0
2024-07-25,2024-08-01,Home,Furniture,4397.67,36,0.0506,International,0
2025-07-06,2025-07-10,Home,Furniture,,52,0.3380,South,1
2023-05-29,2023-06-04,Books,Comics,1799.54,41,0.0962,East,0
2024-05-26,2024-06-04,Books,Fiction,1513.60,47,0.4508,West,0
2023-02-20,2023-02-26,Sports,Outdoor,385.28,24,0.3982,North,0
2024-04-29,2024-05-01,Electronics,Headphones,4746.04,99,0.0009,International,0
2020-07-09,2020-07-18,Toys,Action Figures,463.58,95,0.0846,International,0
2025-02-08,2025-02-18,Sports,Fitness,2456.14,26,0.2955,West,0
2020-11-28,2020-12-01,Home,Bedding,2395.84,47,0.1208,West,0
2024-04-21,2024-04-29,Toys,Board Games,303.68,19,0.0092,East,0
2020-02-10,2020-02-15,Electronics,Tablet,2741.21,16,0.0669,South,0
2025-06-09,2025-06-15,Electronics,Tablet,3186.13,49,0.3293,East,0
2021-10-26,2021-11-04,Electronics,Headphones,4750.68,78,0.4894,South,0
2020-03-08,2020-03-10,Books,Fiction,956.33,1,0.0320,East,0
2020-11-25,2020-11-28,Electronics,Tablet,0.00,28,0.1819,East,0
2025-08-21,2025-08-22,Clothing,Pants,789.27,50,0.2866,West,0
2022-04-14,2022-04-22,Electronics,Headphones,3338.65,20,0.3359,North,0
2025-07-20,2025-07-21,Home,Kitchen,2721.51,98,0.4320,East,0
2024-11-29,2024-12-07,Toys,Board Games,690.82,37,0.0060,West,0
2025-01-28,2025-02-07,Books,Textbook,1328.87,25,0.0030,North,0
2022-06-11,2022-06-17,Electronics,Headphones,596.68,18,0.0324,North,0
2020-03-10,2020-03-17,Clothing,Dress,2484.14,6,0.2615,West,0
2024-03-31,2024-04-08,Home,Kitchen,2471.99,81,0.0965,North,0
2025-11-30,2025-12-09,Toys,Action Figures,2403.32,15,0.0337,North,0
2023-09-07,2023-09-10,Clothing,Pants,1375.64,75,0.1794,South,0
2024-08-19,2024-08-23,Toys,Dolls,1889.91,42,0.4995,South,0
2023-07-03,2023-07-10,Sports,Team Sports,4885.92,24,0.3299,South,0
2021-05-08,2021-05-11,Sports,Fitness,3627.60,58,,North,0
2025-10-02,2025-10-06,Sports,Team Sports,955.74,77,0.3554,South,0
2024-02-07,2024-02-09,Home,Kitchen,2214.99,84,0.4686,East,0
2020-02-28,2020-03-09,Home,Lighting,2959.83,84,0.3294,West,0
2022-08-29,2022-09-08,Toys,Action Figures,3949.98,61,0.3784,North,0
2020-09-13,2020-09-17,Electronics,Headphones,4589.75,71,0.4805,East,0
2024-03-13,2024-03-17,Electronics,Laptop,3498.04,9,,East,0
2025-10-28,2025-11-01,Clothing,Jacket,74.82,33,0.2467,South,0
2022-09-06,2022-09-10,Clothing,Dress,771.30,100,0.4451,West,0
2025-06-26,2025-07-02,Toys,Board Games,2369.43,1,0.3861,North,0
2023-03-26,2023-04-02,Sports,Fitness,4900.65,64,0.2198,North,0
2020-02-09,2020-02-19,Sports,Fitness,2679.57,77,0.1071,International,0
2025-07-17,2025-07-21,Books,Textbook,3219.79,10,0.3691,West,0
2025-04-10,2025-04-17,Electronics,Laptop,1848.97,79,0.3689,North,0
2022-03-31,2022-04-09,Toys,Puzzles,1830.56,69,0.2849,South,0
2021-07-18,2021-07-28,Toys,Dolls,2232.86,76,,East,0
2020-06-28,2020-07-03,Home,Lighting,,99,0.2385,South,1
2020-10-08,2020-10-09,Toys,Board Games,3494.19,24,,South,0
2021-11-06,2021-11-14,Home,Furniture,2061.66,14,0.2224,North,0
2021-06-07,2021-06-16,Electronics,Tablet,1489.44,31,0.1562,South,0
2023-01-04,2023-01-14,Electronics,Phone,4206.12,8,0.3260,East,0
2020-11-02,2020-11-08,Home,Kitchen,4975.42,20,0.1147,South,0
2025-07-13,2025-07-15,Electronics,Headphones,-93.00,95,0.3923,East,0
2023-04-21,2023-04-26,Electronics,Laptop,3458.86,38,0.4647,East,0
2025-02-16,2025-02-17,Home,Kitchen,0.00,45,0.2482,North,0
2021-05-02,2021-05-04,Electronics,Tablet,0.00,75,0.1669,South,0
2025-09-16,2025-09-17,Toys,Puzzles,1471.54,62,0.2461,International,0
2024-05-06,2024-05-15,Home,Kitchen,3381.61,84,0.3739,South,0
2023-03-07,2023-03-08,Books,Fiction,4197.55,62,0.2312,South,0
2022-02-08,2022-02-18,Toys,Action Figures,1898.91,96,0.0900,South,0
2025-08-19,2025-08-21,Electronics,Tablet,1986.48,62,0.1730,North,0
2020-04-26,2020-05-03,Home,Furniture,1194.63,86,0.2724,East,0
2023-08-16,,Toys,Building Blocks,1196.58,79,0.3283,South,0
2023-01-26,2023-01-27,Books,Textbook,244.39,26,0.1411,East,0
2025-06-25,2025-07-03,Home,Furniture,2709.93,51,0.3363,East,0
2020-10-24,2020-10-30,Sports,Team Sports,2788.43,67,0.3880,North,0
2022-11-30,2022-12-10,Clothing,Dress,1120.16,54,0.2379,North,0
2024-11-09,2024-11-11,Clothing,Shoes,4413.52,3,0.1089,West,0
2021-08-21,2021-08-29,Electronics,Laptop,4506.45,62,0.2234,South,0
2022-12-18,2022-12-26,Electronics,Tablet,2033.05,34,0.1242,North,0
2023-01-05,2023-01-08,Sports,Team Sports,3379.94,50,0.3727,East,0
2022-01-21,2022-01-31,Clothing,Dress,4645.69,48,0.4680,West,0
2024-11-17,2024-11-25,Clothing,Shirt,1666.95,64,0.1674,South,0
2020-12-19,2020-12-27,Electronics,Phone,4611.50,19,0.0535,South,0
2024-06-13,2024-06-16,Toys,Dolls,305.62,15,,East,0
2021-02-23,2021-02-25,Electronics,Headphones,3707.02,12,0.0699,East,0
2025-11-07,2025-11-13,Electronics,Headphones,651.42,67,0.3617,North,0
2025-03-26,2025-04-05,Toys,Board Games,3820.83,27,0.3520,East,0
2025-12-06,2025-12-11,Electronics,Laptop,3362.85,78,0.3590,East,0
2024-11-17,2024-11-25,Books,Textbook,1882.43,94,0.0037,International,0
2024-06-21,2024-06-30,Toys,Action Figures,610.04,17,0.0856,East,0
2020-04-16,2020-04-23,Clothing,Pants,4412.43,57,0.3301,West,0
2022-03-20,2022-03-21,Home,Kitchen,447.02,37,0.1272,East,0
2022-03-14,2022-03-17,Sports,Team Sports,3113.28,49,0.1369,East,0
2021-01-08,2021-01-17,Toys,Board Games,4447.34,53,0.3796,North,0
2022-12-14,2022-12-18,Books,Textbook,4015.36,90,0.1149,East,0
2023-03-17,2023-03-26,Home,Furniture,4030.91,28,0.4444,South,0
2022-10-28,2022-11-01,Books,Comics,3139.87,100,0.0415,East,0
2025-03-29,2025-04-08,Electronics,Tablet,3355.85,17,0.3013,South,0
2021-03-18,2021-03-21,Clothing,Shoes,698.50,91,,East,0
2020-01-08,2020-01-17,Electronics,Camera,900.60,29,0.4332,East,0
2025-11-29,2025-12-05,Home,Lighting,3948.30,66,0.1105,West,0
2020-05-20,2020-05-24,Home,Kitchen,2530.62,97,0.0130,East,0
2021-11-30,2021-12-07,Clothing,Jacket,435.02,43,0.4505,East,0
2020-11-05,2020-11-11,Toys,Building Blocks,2777.18,23,0.2724,South,0
2020-10-07,2020-10-17,Books,Textbook,1026.89,47,0.0639,East,0
2025-04-30,2025-05-04,Electronics,Camera,4447.80,24,0.3340,East,0
2023-10-17,2023-10-20,Toys,Board Games,3513.20,28,0.4775,West,0
2022-06-22,2022-06-24,Toys,Board Games,3914.11,45,0.1988,East,0
2024-11-16,2024-11-21,Sports,Water Sports,1466.31,11,0.4458,North,0
2022-04-30,2022-05-01,Sports,Water Sports,2962.41,34,0.3944,East,0
2023-05-07,2023-05-13,Toys,Dolls,4343.17,72,0.3585,East,0
2025-10-21,2025-10-30,Sports,Team Sports,4485.55,79,0.0517,South,0
2023-05-04,2023-05-11,Books,Textbook,3777.06,42,0.2127,North,0
2021-05-25,2021-06-03,Sports,Water Sports,1683.35,26,0.3990,West,0
2023-05-22,2023-05-23,Sports,Outdoor,4807.83,27,0.2026,West,0
2025-07-15,2025-07-22,Clothing,Jacket,208.17,11,0.1828,North,0
2021-01-30,2021-02-07,Books,Non-Fiction,2815.21,93,0.2662,North,0
2024-01-16,2024-01-20,Sports,Fitness,3977.07,66,0.4311,North,0
2022-07-14,2022-07-15,Sports,Fitness,3711.73,58,0.3920,South,0
2020-09-12,2020-09-20,Home,Kitchen,2467.45,0,0.0390,North,0
2025-04-05,2025-04-07,Sports,Fitness,2052.29,58,0.0215,West,0
2024-01-11,2024-01-17,Electronics,Headphones,1636.49,75,0.0933,East,0
2023-12-26,2023-12-28,Home,Lighting,1963.56,7,0.1262,North,0
2025-12-06,2025-12-12,Books,Textbook,2358.70,21,0.3944,East,1
2024-04-23,,Toys,Board Games,,18,0.2212,West,0
2022-11-26,2022-12-01,Sports,Team Sports,3788.92,91,0.2941,East,0
2023-12-20,2023-12-26,Books,Non-Fiction,42.71,93,0.0664,South,1
2021-02-15,2021-02-18,Toys,Board Games,2334.87,70,0.3742,South,0
2021-05-20,2021-05-22,Home,Furniture,534.49,37,0.4102,North,0
2025-01-30,2025-02-08,Clothing,Pants,4749.60,67,0.1676,West,0
2021-11-28,2021-12-07,Sports,Team Sports,3355.25,71,0.1702,West,0
2023-03-06,2023-03-14,Toys,Board Games,4824.78,28,0.2785,West,0
2022-11-08,2022-11-09,Toys,Building Blocks,3370.40,41,0.3225,South,0
2020-06-21,2020-06-29,Books,Fiction,4014.66,59,0.3405,West,0
2024-12-14,2024-12-15,Electronics,Laptop,,13,0.1471,West,0
2025-04-07,2025-04-10,Books,Textbook,-24.00,79,0.4064,North,1
2022-11-20,2022-11-22,Clothing,Shoes,3628.72,7,0.3832,East,0
2024-10-24,2024-10-30,Toys,Puzzles,2214.62,63,0.2802,South,0
2024-07-02,2024-07-04,Sports,Water Sports,660.64,8,0.2287,East,1
2020-11-14,2020-11-19,Electronics,Tablet,115.45,86,0.2596,South,0
2024-11-17,2024-11-25,Sports,Outdoor,4147.98,16,,South,0
2025-03-24,2025-03-26,Sports,Outdoor,982.09,86,0.2419,South,0
2023-06-17,2023-06-26,Toys,Building Blocks,436.82,65,0.0598,East,0
2024-07-30,2024-08-06,Home,Kitchen,4724.35,97,0.4889,North,0
2024-06-25,2024-06-29,Toys,Building Blocks,4682.33,33,0.3705,East,0
2021-03-12,2021-03-16,Sports,Fitness,4086.96,30,0.0681,North,0
2025-08-27,2025-08-28,Home,Furniture,1406.23,46,0.2133,South,0
2024-12-26,2025-01-03,Electronics,Phone,253.75,100,0.1272,South,0
2024-02-23,2024-03-03,Clothing,Pants,716.44,76,0.3574,North,0
2022-08-13,2022-08-16,Electronics,Tablet,446.53,10,0.4124,North,0
2025-12-21,2025-12-26,Home,Lighting,3810.40,82,0.0106,West,0
2023-09-08,2023-09-10,Books,Fiction,1134.49,54,0.4431,East,0
2023-09-15,2023-09-22,Books,Comics,3852.07,66,0.1196,West,0
2021-12-19,2021-12-26,Home,Lighting,2817.55,61,0.0971,East,0
2021-01-15,2021-01-18,Books,Non-Fiction,1324.58,4,0.2597,East,0
2020-11-13,2020-11-22,Toys,Puzzles,541.90,50,0.2844,North,0
2025-07-17,2025-07-23,Electronics,Phone,3381.17,8,0.4471,West,0
2023-09-04,2023-09-13,Electronics,Phone,282.45,91,0.4199,North,0
2024-03-12,2024-03-18,Books,Textbook,3565.76,49,0.1457,West,0
2025-11-23,2025-12-01,Clothing,Shoes,433.57,96,0.3679,East,0
2024-11-20,2024-11-30,Toys,Building Blocks,2119.71,84,0.0577,East,0
2020-10-20,2020-10-28,Home,Lighting,4040.77,32,0.4185,South,0
2025-10-07,2025-10-16,Sports,Fitness,1312.67,25,0.3115,East,0
2020-07-12,2020-07-17,Toys,Action Figures,2382.23,43,0.1168,South,0
2020-06-05,2020-06-12,Sports,Fitness,1957.84,94,0.4955,East,0
2020-03-06,2020-03-15,Sports,Team Sports,1330.47,69,0.4136,South,0
2020-05-01,2020-05-06,Toys,Building Blocks,-33.00,46,0.4056,East,0
2024-10-25,2024-11-03,Home,Kitchen,2250.61,86,0.0248,East,0
2021-10-21,2021-10-30,Electronics,Tablet,3349.40,0,0.3147,North,0
2024-04-21,2024-05-01,Books,Textbook,375.00,80,0.2939,North,0
2025-11-14,2025-11-19,Clothing,Pants,997.51,1,0.0535,East,0
2025-01-04,2025-01-11,Home,Furniture,3062.52,26,0.3281,International,0
2020-07-09,2020-07-11,Electronics,Headphones,2985.39,26,0.0545,North,0
2021-09-17,2021-09-26,Books,Comics,4295.47,27,,North,0
2023-01-13,2023-01-15,Books,Fiction,14.23,94,0.1470,North,0
2020-06-19,2020-06-26,Books,Comics,136.28,82,0.1484,West,1
2020-03-21,2020-03-27,Home,Kitchen,849.79,46,0.0871,West,0
2024-02-06,2024-02-12,Clothing,Shirt,4925.21,3,0.2964,West,0
2024-03-25,2024-03-30,Electronics,Phone,255.28,7,0.2986,South,0
2023-02-01,2023-02-08,Home,Furniture,4148.07,51,0.4250,West,0
2020-12-25,2020-12-29,Electronics,Laptop,1909.54,36,0.0225,East,0
2022-07-29,2022-08-05,Books,Non-Fiction,1753.52,98,0.4286,South,0
2025-10-07,,Books,Non-Fiction,2654.22,3,0.2936,West,0
2023-10-11,2023-10-14,Sports,Team Sports,4289.75,59,0.3109,South,0
2020-01-12,2020-01-16,Home,Lighting,4932.56,39,0.1735,West,0
2020-08-14,2020-08-17,Electronics,Headphones,613.35,51,0.4568,North,0
2023-10-08,2023-10-16,Sports,Water Sports,0.00,35,0.0485,East,0
2023-01-02,2023-01-07,Books,Fiction,2213.32,91,0.4155,East,0
2024-09-06,2024-09-08,Books,Fiction,98.88,45,0.1101,South,0
2023-02-15,2023-02-21,Sports,Water Sports,2352.74,90,0.0632,North,0
2022-07-24,2022-07-27,Toys,Action Figures,4543.46,66,0.4047,East,0
2021-11-30,2021-12-07,Toys,Puzzles,3057.45,999,0.3418,East,0
2025-06-07,2025-06-15,Home,Lighting,2506.84,82,0.3056,West,0
2020-07-07,2020-07-17,Books,Non-Fiction,3015.67,50,0.0102,West,0
2024-03-31,2024-04-10,Clothing,Dress,3685.70,64,0.1013,North,0
2020-02-07,2020-02-12,Electronics,Laptop,2218.35,86,0.4199,East,0
2024-11-17,2024-11-23,Clothing,Shirt,2594.21,1,0.2210,North,0
2025-10-07,2025-10-17,Toys,Action Figures,1651.53,29,0.2495,East,0
2025-05-14,2025-05-17,Clothing,Dress,226.74,86,0.2082,South,0
2024-05-14,2024-05-19,Books,Non-Fiction,2360.11,78,0.2906,West,1
2024-12-04,2024-12-06,Home,Furniture,4002.49,79,0.2740,West,0
2023-12-27,2024-01-04,Clothing,Dress,4845.42,32,0.4061,North,0
2022-11-04,2022-11-10,Sports,Team Sports,1143.20,6,0.3321,South,0
2025-04-07,2025-04-10,Toys,Dolls,1835.54,75,0.2309,East,0
2021-03-04,2021-03-07,Clothing,Jacket,1135.18,37,0.4792,North,0
2025-04-21,2025-04-26,Home,Bedding,2156.11,22,0.4295,West,0
2021-02-25,2021-03-07,Clothing,Pants,2235.22,90,0.4313,North,0
2022-06-25,2022-06-27,Books,Fiction,263.94,58,0.3156,South,0
2025-02-19,2025-02-26,Toys,Board Games,1536.13,16,,North,1
2020-05-02,2020-05-08,Sports,Team Sports,1301.41,98,0.0716,East,0
2020-07-15,2020-07-16,Clothing,Shirt,242.96,50,0.0572,East,0
2022-12-23,2022-12-27,Electronics,Phone,1197.90,36,0.4292,West,0
2021-12-04,2021-12-05,Electronics,Headphones,0.00,32,,North,0
2021-11-29,2021-12-04,Books,Textbook,4955.56,17,0.4956,East,0
2024-10-31,2024-11-07,Books,Textbook,3132.55,21,0.2970,West,0
2025-08-01,2025-08-06,Toys,Puzzles,1364.26,81,0.2289,North,0
2021-04-19,2021-04-27,Sports,Team Sports,3951.37,62,0.1169,North,1
2025-11-30,2025-12-05,Toys,Puzzles,4657.74,94,0.0188,North,0
2021-03-05,2021-03-07,Home,Lighting,3478.42,3,0.4227,South,0
2020-07-21,2020-07-23,Home,Kitchen,3653.83,25,0.2595,South,0
2023-07-13,2023-07-19,Home,Bedding,1099.47,6,0.3340,West,0
2024-09-09,2024-09-13,Home,Furniture,1250.57,56,0.2541,West,0
2025-05-06,2025-05-14,Toys,Dolls,988.04,26,0.0049,North,0
2024-03-09,2024-03-12,Electronics,Phone,3473.92,50,0.4258,North,0
2025-03-01,2025-03-06,Electronics,Tablet,21.58,6,0.4517,West,0
2022-11-05,2022-11-06,Sports,Outdoor,1740.05,69,0.3460,East,0
2024-04-01,2024-04-05,Toys,Puzzles,2710.46,82,0.1823,East,0
2023-05-06,2023-05-08,Electronics,Tablet,4885.53,34,0.0962,West,0
